Existing Gen (MW),Op Condition,Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Demand (MW),Op Cost (M$),Congestion,Load Shed (MW)
6425.433965406887,10,OPTIMAL,2100.000000444999,10,1.6753291755687678,9033.1094736,2.8463932086847246,Yes,507.67550774811144
6361.011865961391,11,OPTIMAL,2100.000000444999,10,8.310442316261309,8843.981558399999,18.57739574979676,Yes,382.9696919936087
6467.116350352476,12,OPTIMAL,2100.000000444999,10,5.621200037181959,9213.231297599998,7.540391225071481,Yes,646.1149468025241
6470.472208855535,13,OPTIMAL,2100.000000444999,10,4.823630276106095,9231.243479999997,6.329444712686752,Yes,660.771270699465
6379.418180088676,14,OPTIMAL,2100.000000444999,10,12.43241777446986,8898.0181056,25.48087199576743,Yes,418.5999250663252
6302.725204558321,15,OPTIMAL,2100.000000444999,10,7.4828951905279935,8672.8658256,23.552548817469734,Yes,270.14062059667845
6425.433965406887,16,OPTIMAL,2100.000000444999,10,6.092106092977337,9033.1094736,10.350520758853543,Yes,507.67550774811144
6472.150138107065,17,OPTIMAL,2100.000000444999,10,2.672397730591747,9240.249571200002,3.4688600553645856,Yes,668.0994326479367
6403.959932258389,18,OPTIMAL,2100.000000444999,10,10.114519784176515,8970.0668352,18.670593053661246,Yes,466.1069024966136
6400.8922132371745,19,OPTIMAL,2100.000000444999,10,6.580409983544929,8961.060743999999,12.29927586536445,Yes,460.16853031782716
6479.273622436012,20,OPTIMAL,2100.000000444999,10,16.732351782360002,9285.280027199999,20.569878485894773,Yes,706.0064043189874
